source_id,platform,original_name,original_label,original_description,original_type,original_collection,original_reachability,source_context,classification,canonical_names,child_dispatch_names,rule_ids,reason,original_sha256
IOS-219,ios,first_connection_mutual,함께 아는 일촌 목록 시트,"나와 상대가 함께 아는 일촌을 총 인원수와 함께 목록으로 보여 주고, 누르면 그 사람 프로필로 이동한다. 상대 프로필 화면이나 프로필 카드 앞면에서 연다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 219, ""excel_row"": 220}",screen,first_connection_mutual,,S2,나와 상대가 함께 아는 일촌만 확인합니다. 상대의 전체 관계 목록과 집합의 의미가 달라 별도 이름을 둡니다.,42563afa52f30cb51efdacbdca083cca4ea1cff659bf776f6cc635fe9c29303b
IOS-220,ios,knock_type_select,노크 용건 선택,"대화 요청(노크)을 보내기 전에 용건 칩을 하나 이상 골라 「노크하기」를 누르는 전체 화면으로, 고른 순서대로 상대에게 갈 메시지가 만들어진다. 프로필·인맥 목록·검색 결과·각종 옵션 시트 등 노크 버튼이 있는 자리마다 뜨고, 상대가 노크를 받지 않는 상태면 이 화면 없이 안내 알럿만 나온다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 220, ""excel_row"": 221}",screen,knock_type_select,,S1,대화 요청의 용건을 골라 노크를 보냅니다. 상대가 수신을 막아 안내만 뜨면 선택 목적지 진입으로 세지 않습니다.,8e2e6443c1e38649c50e7dc9701be1076e9f4cfe6b872046ee9a2e4cd323cd80
IOS-221,ios,report_reason_user,사용자 신고 사유 선택 시트,"회원이나 팀을 신고할 때 사칭·스팸·욕설 같은 사유를 하나 골라 「확인」을 누르는 시트. 사용자 더보기 시트, 게시물·댓글 옵션 시트의 「사용자 신고」, 팀 시트의 신고에서 이어지고, 「기타」를 고르면 직접 사유를 적는 입력 화면으로 넘어간다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 221, ""excel_row"": 222}",screen,report_reason,,M1;S2,신고 사유를 선택·제출합니다. 대상은 target_type으로 구분하고 기타 사유를 직접 쓰는 입력 과업은 나눕니다.,a26ba54ac00bec5f95ff4e716525bfc0d1af8116e0ff2138fea983ee40790421
IOS-222,ios,member_option,사용자 액션 바텀시트 (더보기: 팔로우·1촌·노크·저장·차단·신고),"상대에게 할 수 있는 행동을 모아 둔 더보기 시트로, 알림·팔로우·일촌 신청·대화 요청(노크) 같은 관계 버튼과 프로필 저장·공유·차단·신고를 한자리에서 고른다. 프로필 상세, 인맥 관리 목록, 채팅방에서 상대의 더보기를 누르면 열린다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 222, ""excel_row"": 223}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,88a15137ac644e941b92f5632c614b1ee077ca18a68dca33db77b46c29eea2d1
IOS-223,ios,knock_sent_popup,노크 전송 완료 팝업 (채팅에서 확인하기),"노크를 보내 새 대화방이 생겼을 때 화면 가운데 떠서 「○○님께 노크했어요」를 알리는 팝업으로, 「채팅에서 확인하기」를 누르면 그 채팅방으로 들어간다. 저절로 사라지지 않고 「닫기」로만 닫히며, 이미 방이 있던 상대에게는 팝업 대신 토스트가 뜬다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 223, ""excel_row"": 224}",action,,,A2,권장 안내나 완료 사실만 알려 주는 표면입니다. 페이지 크기여도 화면 조회에서 제외하며 노출·결과·이어가기 행동을 별도로 기록합니다.,fcc85c72fc5700414b719d83edd1fb24478ab178f2986b5a74439547475e8953
IOS-224,ios,profile_image_crop,프로필 사진 자르기 (네이티브 편집 플로우),프로필 사진 편집 화면에서 「자르기」를 누르면 열리는 전체 화면 자르기 도구. 사진을 확대·이동해 정사각 틀에 맞춘 뒤 「저장」을 누르면 잘린 사진이 편집 화면으로 돌아온다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 224, ""excel_row"": 225}",screen,media_image_edit,,M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,574bc2fc6d48c26f30d8b520cf1ee4fb587e9095ba145320da66ba7ef2bb5203
IOS-225,ios,app_update_notice,업데이트 안내 (신기능 소개),"「지금 업데이트하면 사용할 수 있는 기능」을 서버가 내려준 문구로 소개하고 「나중에」와 「업데이트」 중 하나를 고르게 하는 팝업. 소개 문구가 내려온 경우 앱을 켤 때 뜨며, 강제·권장 업데이트 안내와 겹쳐 뜰 수도 있다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 225, ""excel_row"": 226}",action,,,A2,권장 안내나 완료 사실만 알려 주는 표면입니다. 페이지 크기여도 화면 조회에서 제외하며 노출·결과·이어가기 행동을 별도로 기록합니다.,a72fea25938d19059b6e422a7d03f5da50b1c656c7aef30e978b3b21d26b8099
IOS-226,ios,qa_report_video_trim,QA 리포트 영상 트림 편집기,"제보에 붙일 화면 녹화 영상에서 필요한 구간만 남기도록 잘라 내는 시스템 편집기. 녹화를 끝내면 자동으로 뜨며, 시뮬레이터에는 녹화 기능이 없어 실제 기기의 사내 테스트용 빌드에서만 볼 수 있다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 226, ""excel_row"": 227}",qa,,,X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,a45e789cdc1761c096b2f165ade826a45087c6662804d3cf5196b596f5516d2c
IOS-227,ios,qa_report_markup,QA 리포트 첨부 마크업 미리보기,"제보에 붙인 스크린샷·영상을 크게 보면서 펜·화살표·글자로 문제 지점을 표시하는 시스템 편집기. 작성 시트의 첨부 썸네일을 누르면 열리고, 사내 테스트용 빌드에만 있다.",fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 227, ""excel_row"": 228}",qa,,,X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,af44069668736cee55b0a9327dc6fc44bbe058c1d7ba5e537f7dc918990e18bf
IOS-228,ios,qa_report_network_console,QA 리포트 네트워크 로그 콘솔 (Pulse),"앱을 켠 뒤 오간 네트워크 요청·응답을 목록으로 훑어보는 개발용 로그 콘솔. 작성 시트의 「네트워크 로그」 행을 누르면 열리고, 사내 테스트용 빌드에만 있다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 228, ""excel_row"": 229}",qa,,,X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,197e01c7a0729aae9d5e72f96c6279eab6666980ddb9cfff3d1ed458c7033f51
IOS-229,ios,qa_report_media_picker,QA 리포트 사진·영상 피커,"제보에 첨부할 사진·영상을 기기 앨범에서 고르는 시스템 선택 화면. 작성 시트의 「사진·영상」 타일을 누르면 열리고, 사내 테스트용 빌드에만 있다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 229, ""excel_row"": 230}",qa,,,X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,f9462838231f6821bdcaca33acc284b90e69ad39aa5153810b68833a03a3a661
IOS-230,ios,qa_report_sheet,QA 리포트 작성 시트,"기기를 흔들면 뜨는 사내 QA 제보 창으로, 열린 순간의 화면이 자동으로 첨부되고(끌 수 있다) 사진·영상·화면 녹화를 더해 증상을 적어 Slack 으로 보낸다. 운영 빌드에는 실리지 않는 테스트용 기능이라 일반 사용자는 볼 수 없다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 230, ""excel_row"": 231}",qa,,,X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,40d2831a0c406a3256256158db6bc52951917e0b2d3a252a37231a3b20d3a34b
IOS-231,ios,card_game_boss,카드 보스전 (프로필 카드),"크리에이터의 프로필 사진이 보스로 서고, 탄막을 피하며 쏘아 떨어뜨리는 미니게임. 디스커버리 피드의 프로필 카드를 길게 눌러 위로 밀어 올리면 시작되고, 블록깨기를 이어가다 그 묶음 맨 뒤의 프로필 카드에 닿아도 이어서 열린다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 231, ""excel_row"": 232}",screen,arcade_card_boss,,S1,프로필 카드를 보스로 삼아 플레이합니다. 길게 누르기·밀기는 행동이고 게임이 시작될 때 목적지 방문을 보냅니다.,3cd5e927e822c49bc706a5127fdd89a141111c9dddfd44c35266301632900a04
IOS-232,ios,card_game_breakout,카드 블록깨기 게임,"디스커버리 피드의 작업물 카드를 길게 눌러 위로 밀어 올리면 그 카드가 벽돌 벽으로 바뀌고, 공을 튕겨 그 벽을 깨는 미니게임이 시작된다. 한 판을 깨면 같은 묶음의 다음 카드로 이어져 같은 화면이 다시 열린다.",팝업,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 232, ""excel_row"": 233}",screen,arcade_breakout,,S1,작업물 카드의 벽돌을 깨는 게임입니다. 보스전과 방식이 달라 나누고 다음 카드로 새 판을 시작하면 새 방문입니다.,d42159da5f6dd5304b5313415b989130cfd433a4a48780ce60413977e8034c7b
AOS-home,aos,home,홈 탭,home | 홈 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 343}",screen,home_feed,,S1,크리에이터·작업물 카드를 둘러보는 홈 피드입니다. AOS 홈과 iOS 디스커버리의 역할을 맞추며 피드의 개별 카드 노출을 홈 재진입으로 세지 않습니다.,4b02e547d34cb8182dc468ef32de4dfc0d57ed71718ac5becf1e6466101e866c
AOS-finder,aos,finder,파인더 탭,finder | 파인더 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 344}",screen,finder_home,,S1,검색어 입력 전 콘텐츠를 둘러보는 탐색 출발점입니다. 검색 입력 보조 화면과 검색어를 적용한 결과는 나눕니다.,ce71c6dcef7d3263ab10a6411987a11c367f99ec7256215edf53e7acdb3676b2
AOS-finder_search,aos,finder_search,검색 탭 · 검색 화면(검색 전용 화면에서도 같은 이름),finder_search | 검색 탭 · 검색 화면(검색 전용 화면에서도 같은 이름) | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 345}",screen,finder_search,,S1,검색어를 정하며 최근 검색·추천 카테고리를 봅니다. 검색창 초점만으로 추정하지 않고 실제 입력 화면이 나타날 때 보냅니다.,64af93957c2a35a526b5dff15ead622d9c24ed41e13ca8d5ad03bf378f18f4e6
AOS-chatty,aos,chatty,채티 탭 (대화방 상세는 별도 이름 없음),chatty | 채티 탭 (대화방 상세는 별도 이름 없음) | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 346}",screen,chat_list;lounge_list;project_chat_list,,M4;S1,1:1·팀·프로젝트 대화가 모인 목록입니다. 바깥 채티 탭과 중복 발송하지 않습니다. 참여·추천 라운지를 탐색하는 목록입니다. 일반 대화 목록과 방문 목적이 달라 구분합니다. 참여·지원·추천 프로젝트를 보고 대화방 또는 상세로 이동하는 목록입니다.,692cfb1505f6f09b91cbd7b1ae63eabc8e0048467972155c57fb82daf7cd13c2
AOS-my_page,aos,my_page,마이페이지 탭,my_page | 마이페이지 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 347}",container,,my_profile,M1;M4;S1,바깥 MY 탭의 발송을 제거하고 실제 내 프로필에서 my_profile을 한 번 보냅니다. 기존 my_page를 my_profile로 단순 치환하면 중복이 남으므로 호출부 한 곳을 제거해야 합니다.,5453bb9ff3666d3998f5e2e70bf16814d44dd70cd1bbe97c7162f2b371082776
AOS-finder_result_creator,aos,finder_result_creator,검색 결과 · 크리에이터 탭,finder_result_creator | 검색 결과 · 크리에이터 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 362}",screen,finder_result_creator,,S1,검색어로 찾은 크리에이터 목록입니다. 작업물·프로젝트와 대상이 달라 나누고 해시태그 유입도 같은 결과 이름을 사용합니다.,7eff35c93e1d8ad28291db6033048a04717871a2fc3f5452a09443a26808fa87
AOS-finder_result_portfolio,aos,finder_result_portfolio,검색 결과 · 작업물 탭,finder_result_portfolio | 검색 결과 · 작업물 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 363}",screen,finder_result_portfolio,,S1,검색어로 찾은 작업물 목록입니다. 정렬은 보는 방법만 바꾸므로 행동으로 기록하고 조회를 추가하지 않습니다.,d3f408dc844f635a4c7678224173104e22688975f53d1281f22e99d64a4af353
AOS-finder_result_project,aos,finder_result_project,검색 결과 · 프로젝트 탭,finder_result_project | 검색 결과 · 프로젝트 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 364}",screen,finder_result_project,,S1,검색어로 찾은 프로젝트 목록입니다. 크리에이터·작업물 결과와 대상 및 지원 경로가 달라 독립 이름을 둡니다.,56ba19cfd115ea45d84dd419726518192c4a362c5cea50166b38c6e0dbc5aaa7
AOS-user_detail,aos,user_detail,타인 프로필 상세. 화면 안에서 다른 회원으로 넘기면 다시 발송,user_detail | 타인 프로필 상세. 화면 안에서 다른 회원으로 넘기면 다시 발송 | 회원 uid | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 379}",screen,profile_detail,,M1;M4;S1,타인 프로필의 이력·작업물·영감·소개를 봅니다. AOS에서 영감 탭만 별도 이름으로 보내던 예외를 없애고 양 OS 모두 같은 이름과 tab 값을 씁니다.,01d3bbce4507be50fff5904f3daa5a108cd9f86a1b6b364840b60198bb160f3a
AOS-portfolio_detail,aos,portfolio_detail,작업물 상세,portfolio_detail | 작업물 상세 | 작업물 id | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 380}",screen,portfolio_detail,,S1,작업물 한 편을 읽는 목적지입니다. 미디어 종류와 진입 위치는 이름을 나누지 않으며 다른 작업물로 넘기면 새 방문입니다.,0e75acf695bb1f045cea8813a41dc0ce8792d1a5bf99499b6aecfb5be829aba5
AOS-inspiration_detail,aos,inspiration_detail,인스퍼레이션 상세,inspiration_detail | 인스퍼레이션 상세 | 콘텐츠 id | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 381}",screen,inspiration_detail,,S1,영감 한 편을 읽고 반응합니다. 홈·해시태그·좋아요 목록·업로드 완료 뒤의 진입을 같은 이름으로 맞춥니다.,c2f04e693764b93255bbdf19959b303c552cda8f545dc6e86c0d44dfe5ecb523
AOS-project_detail,aos,project_detail,프로젝트 카드 상세,project_detail | 프로젝트 카드 상세 | 프로젝트 id | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 382}",screen,project_detail,,S1,프로젝트 한 건의 모집 정보·작성자·지원 상태를 읽습니다. 지원서 작성·지원자 관리와 나누고 유입 경로로 이름을 늘리지 않습니다.,8d119154fb03feadc01f5b5aa0fff5e7374c50fc0c2b48c2514cdb9a7179da75
AOS-proposal_detail,aos,proposal_detail,제안 상세,proposal_detail | 제안 상세 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 383}",screen,proposal_detail,,S1,협업 제안 한 건을 읽는 웹 목적지입니다. 실제 제안임이 확인될 때 쓰며 미등록 웹을 제안으로 추정하지 않습니다.,7720fe325e47621d674ace527f6c9a777fa59b362018918765ef1c5a834358fa
AOS-my_profile_card,aos,my_profile_card,내 프로필 카드,my_profile_card | 내 프로필 카드 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 398}",screen,my_profile,,M1;M4;S1,MY 바깥 탭과 안쪽 프로필에서 중복 발송하지 않습니다. 실제 전면 목적지 한 곳에서만 보냅니다.,207b5416b6e3f30c9c3f26613c464a27b58d0708415021e0306880f67c36702d
AOS-my_profile_preview,aos,my_profile_preview,내 프로필 미리보기(웹),my_profile_preview | 내 프로필 미리보기(웹) | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 399}",screen,my_profile_preview,,S1,내 프로필이 타인에게 보이는 모습을 확인하고 공유합니다. 정상 MY 관리와 나누며 비공개 안내만 뜨고 미리보기가 열리지 않으면 보내지 않습니다.,ee52fd07e3524d066cb2ef5027ab0eaec0f6e6e7c4cf710d3f3bf8fe6e41b89b
AOS-my_page_menu,aos,my_page_menu,설정 · 마이페이지 메뉴,my_page_menu | 설정 · 마이페이지 메뉴 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 400}",screen,settings_home,,S1,계정·알림·인맥·북마크 설정의 출발점입니다. AOS my_page_menu와 iOS 162행이 같은 허브이므로 settings_home으로 통일합니다.,6d1809fb614da1e1b2c8816ae37021c44f54b6b64bcd4d23306a1b3fc546b5f2
AOS-user_resume,aos,user_resume,이력서 화면,user_resume | 이력서 화면 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 401}",screen,resume_home,,S1,학력·경력·수상·자격을 관리하는 이력 허브입니다. AOS user_resume과 iOS 커리어 관리를 대응시키고 이력을 타인에게 보여 주는 프로필과 나눕니다.,756b5f4271d92054d32bccffbf3e2ae8490e0b4b0a1ba38e70dc25ffaccd4286
AOS-visitor_today_bottom_sheet,aos,visitor_today_bottom_sheet,오늘 방문자 바텀시트,visitor_today_bottom_sheet | 오늘 방문자 바텀시트 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 402}",screen,my_profile_visitors,,S2,오늘 내 프로필을 방문한 사람과 방문 수를 확인합니다. 시트 형태와 무관하게 목록 탐색이 있으며 타인 프로필에도 같은 기능이 있다고 가정하지 않습니다.,47ba7703d2837df76e75adc6a31e0b696c0c9287873ab67b6c282d54456c6bac
AOS-service_agreement,aos,service_agreement,서비스 약관,service_agreement | 서비스 약관 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 403}",screen,settings_agreements,,S1,선택 동의의 현재 상태를 바꾸는 설정입니다. AOS 이름만 보면 전문 읽기처럼 보여 실제 토글 기능의 대응을 확인해야 합니다.,cad2c35687e7c82cd0ac0a0a8d3fe4f750f4bb45c8c1aa38c7ed5bfa2359aaa2
AOS-pending_agreement_detail,aos,pending_agreement_detail,대기 중 약관 상세,pending_agreement_detail | 대기 중 약관 상세 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 404}",screen,agreement_reconsent,,S1,기존 회원이 개정 약관에 동의해야 앱 이용을 계속할 수 있는 관문입니다. 신규 가입 동의와 나누고 전문을 열면 agreement_document를 보냅니다.,7487b97e253f367cbb3c8c75049522880827bf7da4c81f8f7f78269ac61f5e7f
AOS-shuffle_bundle,aos,shuffle_bundle,셔플 묶음 화면,shuffle_bundle | 셔플 묶음 화면 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 405}",screen,finder_keyword_bundle,,S1,고른 키워드의 콘텐츠 목록입니다. 가변 키워드 문자열은 이름에서 빼고 키워드를 고르는 추천 화면과 나눕니다.,0c295dc98cfef0eb3aa04fdc12a39369d1152cba96246f45370490c3701d73c9
AOS-member_profile_inspiration,aos,member_profile_inspiration,타인 프로필 · 인스퍼레이션 탭,member_profile_inspiration | 타인 프로필 · 인스퍼레이션 탭 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 406}",screen,profile_detail,,M1;M4;S1,타인 프로필의 이력·작업물·영감·소개를 봅니다. AOS에서 영감 탭만 별도 이름으로 보내던 예외를 없애고 양 OS 모두 같은 이름과 tab 값을 씁니다.,1c526cd81508a6d7ce7aab7ca15837379e9dc0979653f431939289147e5ee0af
AOS-bookmark_creator,aos,bookmark_creator,북마크 · 크리에이터 탭,bookmark_creator | 북마크 · 크리에이터 탭 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""북마크"", ""group_line"": 412, ""row_line"": 421}",screen,bookmark_creator,,S1,저장한 크리에이터를 다시 찾습니다. 저장 작업물과 대상이 다르며 저장 완료 토스트는 목록 방문으로 세지 않습니다.,262e6edf8ae5abef384338bb1deb3d84df93d420bb791c85dba46ba3f87548c3
AOS-bookmark_portfolio,aos,bookmark_portfolio,북마크 · 작업물 탭,bookmark_portfolio | 북마크 · 작업물 탭 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""북마크"", ""group_line"": 412, ""row_line"": 422}",screen,bookmark_portfolio,,S1,저장한 작업물을 다시 찾습니다. 설정·저장 안내의 유입은 합치고 작품 상세 방문과 나눕니다.,19ed8808fea064764f5ba2f7b521bdf15fcff76027d01687ab374ee952518b92
AOS-contacts_first_connections,aos,contacts_first_connections,연락처 · 1촌 탭,contacts_first_connections | 연락처 · 1촌 탭 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 437}",screen,contacts_first_connections,,S1,일촌 요청과 맺어진 일촌을 관리합니다. 타인의 관계를 조회하는 relation_list와 나누며 빈 목록도 같은 목적지입니다.,1cd196d5c3ba61af1d3a3d1a4df5d381abecbd7f4ceb1f5d7c978f8dbf78f447
AOS-contacts_follower,aos,contacts_follower,연락처 · 팔로워 탭,contacts_follower | 연락처 · 팔로워 탭 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 438}",screen,contacts_follower,,S1,나를 팔로우한 사람들을 확인합니다. 내가 팔로우하는 대상과 관계 방향이 달라 나누고 공유 안내는 빈 목록의 상태로 둡니다.,022a7d721ccb05ea3068d8de474734e5c72630e804ec83830245644b00635806
AOS-contacts_following,aos,contacts_following,연락처 · 팔로잉 탭,contacts_following | 연락처 · 팔로잉 탭 | none | 진입만,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 439}",screen,contacts_following,,S1,내가 팔로우한 사람·팀을 관리합니다. 팔로워와 대상 집합이 다르며 팀 상세를 실제 열면 team_detail로 이동합니다.,658790e865a63c79c575e8272984eb13d5ebec94f91738ef3907c61e9dcb17c0
AOS-contacts_team,aos,contacts_team,팀 홈,contacts_team | 팀 홈 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 440}",screen,team_list,,M1;S1,AOS 팀 홈과 iOS 팀 목록은 내 팀·합류 요청을 보고 응답하는 목적지입니다. 9/8 양쪽 코드에서 해당 구성을 확인했으며 3.0 실기기 일치는 별도 확인합니다.,615567778966b666b8e43680e26a3b55f321c41f0ee7316bb903b8c233406f2f
AOS-discovery_recommend_keywords,aos,discovery_recommend_keywords,키워드 추천,discovery_recommend_keywords | 키워드 추천 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""추천 페이지 (웹)"", ""group_line"": 446, ""row_line"": 455}",screen,finder_keyword_recommend,,S1,키워드 카드를 섞어 볼거리를 고르는 추천 목적지입니다. 웹이어도 기능이 식별되므로 공용 웹뷰 이름 대신 이 이름을 보냅니다.,f917068fbfefbab3cd3dc6b8be7d498f8056aab204661a63aedb7571ba2d048d
AOS-discovery_recommend_network,aos,discovery_recommend_network,네트워크 추천,discovery_recommend_network | 네트워크 추천 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""추천 페이지 (웹)"", ""group_line"": 446, ""row_line"": 456}",screen,network_browse,,S1,인맥 다이얼에서 크리에이터를 둘러봅니다. 웹 안의 다이얼·미리보기는 같은 탐색으로 묶고 실제 앱 프로필로 이동하면 profile_detail을 보냅니다.,34a51f0b7190cce3ebd8b0d186d07431f603563c2bafde31f86bac5f7ec3300e
AOS-app_entry,aos,app_entry,앱 첫 진입(스플래시),app_entry | 앱 첫 진입(스플래시) | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 471}",screen,app_splash,,S1,로그인 여부와 무관하게 앱을 준비하는 시작 목적지입니다. 인트로 영상의 재생·사라짐은 같은 시작 방문의 상태로 보고 이름을 늘리지 않습니다.,4228d61e4523c3e78a79a214ff9df3301aeebef27f445978c2eda7213720a83a
AOS-signup_method,aos,signup_method,가입 방법 선택,signup_method | 가입 방법 선택 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 472}",screen,auth_entry,,S1,소셜·이메일 중 인증 방법을 고르는 공통 출발점입니다. AOS 가입 방법 선택과 iOS 로그인·가입 랜딩의 역할을 대응시킵니다.,4cf47325d9c153969c6b73f51fd0c47e4cccb6ccfd5411da74946ce410db7ec8
AOS-signup_terms,aos,signup_terms,가입 약관 동의,signup_terms | 가입 약관 동의 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 473}",screen,signup_terms,,S2,신규 가입에 필요한 동의를 선택·제출합니다. 약관 전문 읽기와 기존 회원 재동의는 목적이 달라 나눕니다.,2e7ada736d06e03420f3e1b125e8baedcdeadea1727020e3d45265be78857a19
AOS-portfolio_create,aos,portfolio_create,작업물 종류를 고르기 전 진입 화면 (신규 작성에만 존재),portfolio_create | 작업물 종류를 고르기 전 진입 화면 (신규 작성에만 존재) | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 488}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다.,d6cad8a0e2385268d78fa0f79a8e35089d84ed7c9ac3137b10a5caea72afd509
AOS-text_portfolio_create,aos,text_portfolio_create,텍스트 작업물 작성,text_portfolio_create | 텍스트 작업물 작성 | none | 3종,원본 이름 대장,발송 보고,원본 보고,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 489}",screen,portfolio_create,,M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,a53d08b22e666c36fb9380bea9f0f52912c54f30c324580a3c21ecd84afad1a5
