platform,source_id,original_name,original_label,classification,canonical_name,semantic_id,when,parameters,child_dispatch_names,source_context,rule_ids,reason,semantic_review,runtime_verification
ios,IOS-208,respect_list,작업물 리스펙트 보낸 사람 목록,screen,respect_list,S041,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 208, ""excel_row"": 209}",S2,리스펙트를 보낸 사람들을 확인하고 프로필로 탐색합니다. 대상 종류는 구분 값으로 두고 목록을 연 위치로 이름을 늘리지 않습니다.,pending,not_tested
ios,IOS-209,comment_option_mine,내 댓글 옵션 시트 (삭제),action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 209, ""excel_row"": 210}",A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,pending,not_tested
ios,IOS-210,comment_option_other,타인 댓글 옵션 시트,action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 210, ""excel_row"": 211}",A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,pending,not_tested
ios,IOS-211,portfolio_pdf_viewer,포트폴리오 PDF 전체보기 (QuickLook 문서 뷰어),screen,media_viewer,S042,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 211, ""excel_row"": 212}",M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,pending,not_tested
ios,IOS-212,project_card_option_other,남의 프로젝트 카드 옵션 시트 (프로필 저장·공유·차단·신고),action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 212, ""excel_row"": 213}",A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,pending,not_tested
ios,IOS-213,respect_user_all,리스펙트 준 사람 전체 목록 시트,screen,respect_list,S041,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 213, ""excel_row"": 214}",S2,리스펙트를 보낸 사람들을 확인하고 프로필로 탐색합니다. 대상 종류는 구분 값으로 두고 목록을 연 위치로 이름을 늘리지 않습니다.,pending,not_tested
ios,IOS-214,background_video_edit,배경 영상 편집 (동영상 편집),screen,media_video_edit,S090,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 214, ""excel_row"": 215}",M1;S2,영상의 사용할 구간을 정해 확정합니다. 편집과 구간 자르기를 하나로 묶고 진입 용도만 구분 값으로 남깁니다.,pending,not_tested
ios,IOS-215,profile_image_edit,프로필 사진 등록 (사진 선택 → 이미지 편집),screen,media_image_edit,S089,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 215, ""excel_row"": 216}",M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,pending,not_tested
ios,IOS-216,profile_card_background_image_edit,프로필 카드 배경 등록 (선택 → 이미지 편집),screen,media_image_edit,S089,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 216, ""excel_row"": 217}",M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,pending,not_tested
ios,IOS-217,profile_card_background_video_crop,프로필 카드 배경 영상 구간 자르기,screen,media_video_edit,S090,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 217, ""excel_row"": 218}",M1;S2,영상의 사용할 구간을 정해 확정합니다. 편집과 구간 자르기를 하나로 묶고 진입 용도만 구분 값으로 남깁니다.,pending,not_tested
ios,IOS-218,relation_follower / relation_following / relation_first_connections,관계 세그먼트 시트 (일촌·팔로워·팔로잉),screen,relation_list,S053,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 218, ""excel_row"": 219}",M1;S1,한 사용자의 일촌·팔로워·팔로잉을 확인합니다. 세 탭은 같은 관계 조회의 선택이므로 tab으로 구분합니다.,pending,not_tested
ios,IOS-219,first_connection_mutual,함께 아는 일촌 목록 시트,screen,first_connection_mutual,S054,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 219, ""excel_row"": 220}",S2,나와 상대가 함께 아는 일촌만 확인합니다. 상대의 전체 관계 목록과 집합의 의미가 달라 별도 이름을 둡니다.,pending,not_tested
ios,IOS-220,knock_type_select,노크 용건 선택,screen,knock_type_select,S055,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 220, ""excel_row"": 221}",S1,대화 요청의 용건을 골라 노크를 보냅니다. 상대가 수신을 막아 안내만 뜨면 선택 목적지 진입으로 세지 않습니다.,pending,not_tested
ios,IOS-221,report_reason_user,사용자 신고 사유 선택 시트,screen,report_reason,S057,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 221, ""excel_row"": 222}",M1;S2,신고 사유를 선택·제출합니다. 대상은 target_type으로 구분하고 기타 사유를 직접 쓰는 입력 과업은 나눕니다.,pending,not_tested
ios,IOS-222,member_option,사용자 액션 바텀시트 (더보기: 팔로우·1촌·노크·저장·차단·신고),action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 222, ""excel_row"": 223}",A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,pending,not_tested
ios,IOS-223,knock_sent_popup,노크 전송 완료 팝업 (채팅에서 확인하기),action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 223, ""excel_row"": 224}",A2,권장 안내나 완료 사실만 알려 주는 표면입니다. 페이지 크기여도 화면 조회에서 제외하며 노출·결과·이어가기 행동을 별도로 기록합니다.,pending,not_tested
ios,IOS-224,profile_image_crop,프로필 사진 자르기 (네이티브 편집 플로우),screen,media_image_edit,S089,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 224, ""excel_row"": 225}",M1;S2,이미지를 자르거나 회전해 사용할 결과를 확정합니다. 프로필·커버·업로드는 purpose로 나누고 내부 자르기 도구로 조회를 추가하지 않습니다.,pending,not_tested
ios,IOS-225,app_update_notice,업데이트 안내 (신기능 소개),action,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 225, ""excel_row"": 226}",A2,권장 안내나 완료 사실만 알려 주는 표면입니다. 페이지 크기여도 화면 조회에서 제외하며 노출·결과·이어가기 행동을 별도로 기록합니다.,pending,not_tested
ios,IOS-226,qa_report_video_trim,QA 리포트 영상 트림 편집기,qa,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 226, ""excel_row"": 227}",X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,pending,not_tested
ios,IOS-227,qa_report_markup,QA 리포트 첨부 마크업 미리보기,qa,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 227, ""excel_row"": 228}",X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,pending,not_tested
ios,IOS-228,qa_report_network_console,QA 리포트 네트워크 로그 콘솔 (Pulse),qa,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 228, ""excel_row"": 229}",X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,pending,not_tested
ios,IOS-229,qa_report_media_picker,QA 리포트 사진·영상 피커,qa,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 229, ""excel_row"": 230}",X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,pending,not_tested
ios,IOS-230,qa_report_sheet,QA 리포트 작성 시트,qa,,,,{},,"{""sheet"": ""화면 목록"", ""data_row"": 230, ""excel_row"": 231}",X3,QA 도구는 제품 화면 집계에서 제외합니다. 필요 시 별도 테스트용 측정으로 분리합니다.,pending,not_tested
ios,IOS-231,card_game_boss,카드 보스전 (프로필 카드),screen,arcade_card_boss,S146,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 231, ""excel_row"": 232}",S1,프로필 카드를 보스로 삼아 플레이합니다. 길게 누르기·밀기는 행동이고 게임이 시작될 때 목적지 방문을 보냅니다.,pending,not_tested
ios,IOS-232,card_game_breakout,카드 블록깨기 게임,screen,arcade_breakout,S147,목적지가 실제 표시될 때,{},,"{""sheet"": ""화면 목록"", ""data_row"": 232, ""excel_row"": 233}",S1,작업물 카드의 벽돌을 깨는 게임입니다. 보스전과 방식이 달라 나누고 다음 카드로 새 판을 시작하면 새 방문입니다.,pending,not_tested
aos,AOS-home,home,홈 탭,screen,home_feed,S030,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 343}",S1,크리에이터·작업물 카드를 둘러보는 홈 피드입니다. AOS 홈과 iOS 디스커버리의 역할을 맞추며 피드의 개별 카드 노출을 홈 재진입으로 세지 않습니다.,pending,not_tested
aos,AOS-finder,finder,파인더 탭,screen,finder_home,S043,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 344}",S1,검색어 입력 전 콘텐츠를 둘러보는 탐색 출발점입니다. 검색 입력 보조 화면과 검색어를 적용한 결과는 나눕니다.,pending,not_tested
aos,AOS-finder_search,finder_search,검색 탭 · 검색 화면(검색 전용 화면에서도 같은 이름),screen,finder_search,S044,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 345}",S1,검색어를 정하며 최근 검색·추천 카테고리를 봅니다. 검색창 초점만으로 추정하지 않고 실제 입력 화면이 나타날 때 보냅니다.,pending,not_tested
aos,AOS-chatty,chatty,채티 탭 (대화방 상세는 별도 이름 없음),screen,chat_list,S151,표시 중인 채티 · 대화 목록,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 346}",M4;S1,1:1·팀·프로젝트 대화가 모인 목록입니다. 바깥 채티 탭과 중복 발송하지 않습니다. 참여·추천 라운지를 탐색하는 목록입니다. 일반 대화 목록과 방문 목적이 달라 구분합니다. 참여·지원·추천 프로젝트를 보고 대화방 또는 상세로 이동하는 목록입니다.,pending,not_tested
aos,AOS-chatty,chatty,채티 탭 (대화방 상세는 별도 이름 없음),screen,lounge_list,S152,표시 중인 채티 · 라운지 목록,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 346}",M4;S1,1:1·팀·프로젝트 대화가 모인 목록입니다. 바깥 채티 탭과 중복 발송하지 않습니다. 참여·추천 라운지를 탐색하는 목록입니다. 일반 대화 목록과 방문 목적이 달라 구분합니다. 참여·지원·추천 프로젝트를 보고 대화방 또는 상세로 이동하는 목록입니다.,pending,not_tested
aos,AOS-chatty,chatty,채티 탭 (대화방 상세는 별도 이름 없음),screen,project_chat_list,S153,표시 중인 채티 · 프로젝트 목록,{},,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 346}",M4;S1,1:1·팀·프로젝트 대화가 모인 목록입니다. 바깥 채티 탭과 중복 발송하지 않습니다. 참여·추천 라운지를 탐색하는 목록입니다. 일반 대화 목록과 방문 목적이 달라 구분합니다. 참여·지원·추천 프로젝트를 보고 대화방 또는 상세로 이동하는 목록입니다.,pending,not_tested
aos,AOS-my_page,my_page,마이페이지 탭,container,,,,{},my_profile,"{""group"": ""바텀 네비게이션 탭"", ""group_line"": 334, ""row_line"": 347}",M1;M4;S1,바깥 MY 탭의 발송을 제거하고 실제 내 프로필에서 my_profile을 한 번 보냅니다. 기존 my_page를 my_profile로 단순 치환하면 중복이 남으므로 호출부 한 곳을 제거해야 합니다.,pending,not_tested
aos,AOS-finder_result_creator,finder_result_creator,검색 결과 · 크리에이터 탭,screen,finder_result_creator,S045,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 362}",S1,검색어로 찾은 크리에이터 목록입니다. 작업물·프로젝트와 대상이 달라 나누고 해시태그 유입도 같은 결과 이름을 사용합니다.,pending,not_tested
aos,AOS-finder_result_portfolio,finder_result_portfolio,검색 결과 · 작업물 탭,screen,finder_result_portfolio,S046,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 363}",S1,검색어로 찾은 작업물 목록입니다. 정렬은 보는 방법만 바꾸므로 행동으로 기록하고 조회를 추가하지 않습니다.,pending,not_tested
aos,AOS-finder_result_project,finder_result_project,검색 결과 · 프로젝트 탭,screen,finder_result_project,S047,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""검색 결과 탭"", ""group_line"": 353, ""row_line"": 364}",S1,검색어로 찾은 프로젝트 목록입니다. 크리에이터·작업물 결과와 대상 및 지원 경로가 달라 독립 이름을 둡니다.,pending,not_tested
aos,AOS-user_detail,user_detail,타인 프로필 상세. 화면 안에서 다른 회원으로 넘기면 다시 발송,screen,profile_detail,S052,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 379}",M1;M4;S1,타인 프로필의 이력·작업물·영감·소개를 봅니다. AOS에서 영감 탭만 별도 이름으로 보내던 예외를 없애고 양 OS 모두 같은 이름과 tab 값을 씁니다.,pending,not_tested
aos,AOS-portfolio_detail,portfolio_detail,작업물 상세,screen,portfolio_detail,S036,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 380}",S1,작업물 한 편을 읽는 목적지입니다. 미디어 종류와 진입 위치는 이름을 나누지 않으며 다른 작업물로 넘기면 새 방문입니다.,pending,not_tested
aos,AOS-inspiration_detail,inspiration_detail,인스퍼레이션 상세,screen,inspiration_detail,S037,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 381}",S1,영감 한 편을 읽고 반응합니다. 홈·해시태그·좋아요 목록·업로드 완료 뒤의 진입을 같은 이름으로 맞춥니다.,pending,not_tested
aos,AOS-project_detail,project_detail,프로젝트 카드 상세,screen,project_detail,S110,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 382}",S1,프로젝트 한 건의 모집 정보·작성자·지원 상태를 읽습니다. 지원서 작성·지원자 관리와 나누고 유입 경로로 이름을 늘리지 않습니다.,pending,not_tested
aos,AOS-proposal_detail,proposal_detail,제안 상세,screen,proposal_detail,S114,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 · 프로필 상세"", ""group_line"": 370, ""row_line"": 383}",S1,협업 제안 한 건을 읽는 웹 목적지입니다. 실제 제안임이 확인될 때 쓰며 미등록 웹을 제안으로 추정하지 않습니다.,pending,not_tested
aos,AOS-my_profile_card,my_profile_card,내 프로필 카드,screen,my_profile,S059,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 398}",M1;M4;S1,MY 바깥 탭과 안쪽 프로필에서 중복 발송하지 않습니다. 실제 전면 목적지 한 곳에서만 보냅니다.,pending,not_tested
aos,AOS-my_profile_preview,my_profile_preview,내 프로필 미리보기(웹),screen,my_profile_preview,S060,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 399}",S1,내 프로필이 타인에게 보이는 모습을 확인하고 공유합니다. 정상 MY 관리와 나누며 비공개 안내만 뜨고 미리보기가 열리지 않으면 보내지 않습니다.,pending,not_tested
aos,AOS-my_page_menu,my_page_menu,설정 · 마이페이지 메뉴,screen,settings_home,S122,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 400}",S1,계정·알림·인맥·북마크 설정의 출발점입니다. AOS my_page_menu와 iOS 162행이 같은 허브이므로 settings_home으로 통일합니다.,pending,not_tested
aos,AOS-user_resume,user_resume,이력서 화면,screen,resume_home,S085,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 401}",S1,학력·경력·수상·자격을 관리하는 이력 허브입니다. AOS user_resume과 iOS 커리어 관리를 대응시키고 이력을 타인에게 보여 주는 프로필과 나눕니다.,pending,not_tested
aos,AOS-visitor_today_bottom_sheet,visitor_today_bottom_sheet,오늘 방문자 바텀시트,screen,my_profile_visitors,S061,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 402}",S2,오늘 내 프로필을 방문한 사람과 방문 수를 확인합니다. 시트 형태와 무관하게 목록 탐색이 있으며 타인 프로필에도 같은 기능이 있다고 가정하지 않습니다.,pending,not_tested
aos,AOS-service_agreement,service_agreement,서비스 약관,screen,settings_agreements,S136,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 403}",S1,선택 동의의 현재 상태를 바꾸는 설정입니다. AOS 이름만 보면 전문 읽기처럼 보여 실제 토글 기능의 대응을 확인해야 합니다.,pending,not_tested
aos,AOS-pending_agreement_detail,pending_agreement_detail,대기 중 약관 상세,screen,agreement_reconsent,S023,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 404}",S1,기존 회원이 개정 약관에 동의해야 앱 이용을 계속할 수 있는 관문입니다. 신규 가입 동의와 나누고 전문을 열면 agreement_document를 보냅니다.,pending,not_tested
aos,AOS-shuffle_bundle,shuffle_bundle,셔플 묶음 화면,screen,finder_keyword_bundle,S050,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 405}",S1,고른 키워드의 콘텐츠 목록입니다. 가변 키워드 문자열은 이름에서 빼고 키워드를 고르는 추천 화면과 나눕니다.,pending,not_tested
aos,AOS-member_profile_inspiration,member_profile_inspiration,타인 프로필 · 인스퍼레이션 탭,screen,profile_detail,S052,실제 목적지의 발송 책임자 한 곳,"{""tab"": ""inspiration""}",,"{""group"": ""마이페이지 · 내 프로필"", ""group_line"": 389, ""row_line"": 406}",M1;M4;S1,타인 프로필의 이력·작업물·영감·소개를 봅니다. AOS에서 영감 탭만 별도 이름으로 보내던 예외를 없애고 양 OS 모두 같은 이름과 tab 값을 씁니다.,pending,not_tested
aos,AOS-bookmark_creator,bookmark_creator,북마크 · 크리에이터 탭,screen,bookmark_creator,S142,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""북마크"", ""group_line"": 412, ""row_line"": 421}",S1,저장한 크리에이터를 다시 찾습니다. 저장 작업물과 대상이 다르며 저장 완료 토스트는 목록 방문으로 세지 않습니다.,pending,not_tested
aos,AOS-bookmark_portfolio,bookmark_portfolio,북마크 · 작업물 탭,screen,bookmark_portfolio,S143,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""북마크"", ""group_line"": 412, ""row_line"": 422}",S1,저장한 작업물을 다시 찾습니다. 설정·저장 안내의 유입은 합치고 작품 상세 방문과 나눕니다.,pending,not_tested
aos,AOS-contacts_first_connections,contacts_first_connections,연락처 · 1촌 탭,screen,contacts_first_connections,S105,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 437}",S1,일촌 요청과 맺어진 일촌을 관리합니다. 타인의 관계를 조회하는 relation_list와 나누며 빈 목록도 같은 목적지입니다.,pending,not_tested
aos,AOS-contacts_follower,contacts_follower,연락처 · 팔로워 탭,screen,contacts_follower,S106,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 438}",S1,나를 팔로우한 사람들을 확인합니다. 내가 팔로우하는 대상과 관계 방향이 달라 나누고 공유 안내는 빈 목록의 상태로 둡니다.,pending,not_tested
aos,AOS-contacts_following,contacts_following,연락처 · 팔로잉 탭,screen,contacts_following,S107,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 439}",S1,내가 팔로우한 사람·팀을 관리합니다. 팔로워와 대상 집합이 다르며 팀 상세를 실제 열면 team_detail로 이동합니다.,pending,not_tested
aos,AOS-contacts_team,contacts_team,팀 홈,screen,team_list,S117,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""연락처"", ""group_line"": 428, ""row_line"": 440}",M1;S1,AOS 팀 홈과 iOS 팀 목록은 내 팀·합류 요청을 보고 응답하는 목적지입니다. 9/8 양쪽 코드에서 해당 구성을 확인했으며 3.0 실기기 일치는 별도 확인합니다.,pending,not_tested
aos,AOS-discovery_recommend_keywords,discovery_recommend_keywords,키워드 추천,screen,finder_keyword_recommend,S049,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""추천 페이지 (웹)"", ""group_line"": 446, ""row_line"": 455}",S1,키워드 카드를 섞어 볼거리를 고르는 추천 목적지입니다. 웹이어도 기능이 식별되므로 공용 웹뷰 이름 대신 이 이름을 보냅니다.,pending,not_tested
aos,AOS-discovery_recommend_network,discovery_recommend_network,네트워크 추천,screen,network_browse,S051,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""추천 페이지 (웹)"", ""group_line"": 446, ""row_line"": 456}",S1,인맥 다이얼에서 크리에이터를 둘러봅니다. 웹 안의 다이얼·미리보기는 같은 탐색으로 묶고 실제 앱 프로필로 이동하면 profile_detail을 보냅니다.,pending,not_tested
aos,AOS-app_entry,app_entry,앱 첫 진입(스플래시),screen,app_splash,S001,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 471}",S1,로그인 여부와 무관하게 앱을 준비하는 시작 목적지입니다. 인트로 영상의 재생·사라짐은 같은 시작 방문의 상태로 보고 이름을 늘리지 않습니다.,pending,not_tested
aos,AOS-signup_method,signup_method,가입 방법 선택,screen,auth_entry,S003,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 472}",S1,소셜·이메일 중 인증 방법을 고르는 공통 출발점입니다. AOS 가입 방법 선택과 iOS 로그인·가입 랜딩의 역할을 대응시킵니다.,pending,not_tested
aos,AOS-signup_terms,signup_terms,가입 약관 동의,screen,signup_terms,S004,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""앱 진입 · 가입"", ""group_line"": 462, ""row_line"": 473}",S2,신규 가입에 필요한 동의를 선택·제출합니다. 약관 전문 읽기와 기존 회원 재동의는 목적이 달라 나눕니다.,pending,not_tested
aos,AOS-portfolio_create,portfolio_create,작업물 종류를 고르기 전 진입 화면 (신규 작성에만 존재),screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,{},,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 488}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다.,pending,not_tested
aos,AOS-text_portfolio_create,text_portfolio_create,텍스트 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""text""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 489}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-img_portfolio_create,img_portfolio_create,이미지 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""image""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 490}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-video_portfolio_create,video_portfolio_create,영상 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""video""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 491}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-audio_portfolio_create,audio_portfolio_create,오디오 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""audio""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 492}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-pdf_portfolio_create,pdf_portfolio_create,PDF 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""pdf""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 493}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-youtube_portfolio_create,youtube_portfolio_create,유튜브 작업물 작성,screen,portfolio_create,S091,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""youtube""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 494}",M1;M3;S2,미디어 여섯 종류를 같은 작성 화면 안에서 선택합니다. AOS 유형별 이름을 통합하고 media_type·step으로 종류와 단계를 구분합니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
aos,AOS-text_portfolio_edit,text_portfolio_edit,텍스트 작업물 수정,screen,portfolio_edit,S092,실제 목적지의 발송 책임자 한 곳,"{""media_type"": ""text""}",,"{""group"": ""콘텐츠 작성 · 수정"", ""group_line"": 479, ""row_line"": 495}",M1;S2,기존 포트폴리오를 수정하는 과업입니다. 콘텐츠 유형마다 다른 화면명을 보내지 않습니다. 문자열 치환만 하면 기존 단계·유형별 호출 횟수가 남습니다. 호출 생명주기도 공통 과업 진입 기준으로 바꿉니다.,pending,not_tested
